series,horizon,model,weight,eligible,model_MAE,naive_MAE,beats_naive
1#铜,9,ARIMA_log,0.5155430957775959,True,1866.2753995070302,1925.221238938054,True
1#铜,9,Median_ensemble,0.0,False,1996.9879846055042,1925.221238938054,False
1#铜,9,Naive_last,0.48445690422240406,True,1925.221238938054,1925.221238938054,False
1#铜,9,Ridge_direct_h,0.0,False,1951.7166035368753,1925.221238938054,False
1#铜,9,Rolling_log_drift_120d,0.0,False,2202.9421078494156,1925.221238938054,False
1#铜,9,Rolling_log_drift_20d,0.0,False,2493.4153870264226,1925.221238938054,False
1#铜,9,Rolling_log_drift_5d,0.0,False,3337.1211340326126,1925.221238938054,False
1#铜,9,Rolling_log_drift_60d,0.0,False,2226.6502706670526,1925.221238938054,False
1#铜,10,ARIMA_log,0.5334195649347171,True,1923.4746707739137,2056.637168141594,True
1#铜,10,Median_ensemble,0.0,False,2133.459876633867,2056.637168141594,False
1#铜,10,Naive_last,0.46658043506528296,True,2056.637168141594,2056.637168141594,False
1#铜,10,Ridge_direct_h,0.0,False,2082.8314057694656,2056.637168141594,False
1#铜,10,Rolling_log_drift_120d,0.0,False,2376.4013298475456,2056.637168141594,False
1#铜,10,Rolling_log_drift_20d,0.0,False,2606.2985704698326,2056.637168141594,False
1#铜,10,Rolling_log_drift_5d,0.0,False,3654.877946079497,2056.637168141594,False
1#铜,10,Rolling_log_drift_60d,0.0,False,2421.6825533082115,2056.637168141594,False
1#铜,11,ARIMA_log,0.5574430432755771,True,1986.973483799349,2230.014749262538,True
1#铜,11,Median_ensemble,0.0,False,2278.2556761415976,2230.014749262538,False
1#铜,11,Naive_last,0.4425569567244228,True,2230.014749262538,2230.014749262538,False
1#铜,11,Ridge_direct_h,0.0,False,2243.7583235574148,2230.014749262538,False
1#铜,11,Rolling_log_drift_120d,0.0,False,2522.3038924002894,2230.014749262538,False
1#铜,11,Rolling_log_drift_20d,0.0,False,2808.9095928817937,2230.014749262538,False
1#铜,11,Rolling_log_drift_5d,0.0,False,3893.344709921676,2230.014749262538,False
1#铜,11,Rolling_log_drift_60d,0.0,False,2601.0174488322214,2230.014749262538,False
1#铜,12,ARIMA_log,0.396423143787867,True,2059.9122908968025,2370.3539823008855,True
1#铜,12,Median_ensemble,0.0,False,2382.818826895783,2370.3539823008855,False
1#铜,12,Naive_last,0.29938500516356154,True,2370.3539823008855,2370.3539823008855,False
1#铜,12,Ridge_direct_h,0.30419185104857144,True,2351.551214901168,2370.3539823008855,True
1#铜,12,Rolling_log_drift_120d,0.0,False,2636.8382612301843,2370.3539823008855,False
1#铜,12,Rolling_log_drift_20d,0.0,False,3024.540318338052,2370.3539823008855,False
1#铜,12,Rolling_log_drift_5d,0.0,False,4164.378494732133,2370.3539823008855,False
1#铜,12,Rolling_log_drift_60d,0.0,False,2762.650309728192,2370.3539823008855,False
1#铜,13,ARIMA_log,0.3050702137869993,True,2128.123836092924,2470.280235988201,True
1#铜,13,Median_ensemble,0.2295892995332427,True,2453.132339285795,2470.280235988201,True
1#铜,13,Naive_last,0.22641289150603636,True,2470.280235988201,2470.280235988201,False
1#铜,13,Ridge_direct_h,0.23892759517372159,True,2404.7151711258643,2470.280235988201,True
1#铜,13,Rolling_log_drift_120d,0.0,False,2756.237446424367,2470.280235988201,False
1#铜,13,Rolling_log_drift_20d,0.0,False,3159.534747272587,2470.280235988201,False
1#铜,13,Rolling_log_drift_5d,0.0,False,4378.412949882271,2470.280235988201,False
1#铜,13,Rolling_log_drift_60d,0.0,False,2899.0163582630626,2470.280235988201,False
1#铜,14,ARIMA_log,0.30702626738944555,True,2188.0363844158273,2547.9351032448385,True
1#铜,14,Median_ensemble,0.2275385205121584,True,2541.6447065171856,2547.9351032448385,True
1#铜,14,Naive_last,0.22641640343653446,True,2547.9351032448385,2547.9351032448385,False
1#铜,14,Ridge_direct_h,0.23901880866186165,True,2479.8548819992648,2547.9351032448385,True
1#铜,14,Rolling_log_drift_120d,0.0,False,2900.528378167576,2547.9351032448385,False
1#铜,14,Rolling_log_drift_20d,0.0,False,3367.354134868,2547.9351032448385,False
1#铜,14,Rolling_log_drift_5d,0.0,False,4567.071363608041,2547.9351032448385,False
1#铜,14,Rolling_log_drift_60d,0.0,False,3031.5043300921193,2547.9351032448385,False
1#铜,15,ARIMA_log,0.30752704530681124,True,2256.5215494520844,2646.312684365781,True
1#铜,15,Median_ensemble,0.22771185761885995,True,2622.3358970238332,2646.312684365781,True
1#铜,15,Naive_last,0.22360420647330123,True,2646.312684365781,2646.312684365781,False
1#铜,15,Ridge_direct_h,0.24115689060102755,True,2548.1870562063696,2646.312684365781,True
1#铜,15,Rolling_log_drift_120d,0.0,False,3033.63871133727,2646.312684365781,False
1#铜,15,Rolling_log_drift_20d,0.0,False,3583.201609626138,2646.312684365781,False
1#铜,15,Rolling_log_drift_5d,0.0,False,4801.378947589707,2646.312684365781,False
1#铜,15,Rolling_log_drift_60d,0.0,False,3163.615470130252,2646.312684365781,False
1#铜,16,ARIMA_log,0.3132947185839014,True,2309.741026573391,2768.805309734513,True
1#铜,16,Median_ensemble,0.22724541604659004,True,2712.016076677927,2768.805309734513,True
1#铜,16,Naive_last,0.2180192355667357,True,2768.805309734513,2768.805309734513,False
1#铜,16,Ridge_direct_h,0.24144062980277278,True,2631.083601170116,2768.805309734513,True
1#铜,16,Rolling_log_drift_120d,0.0,False,3171.652770615825,2768.805309734513,False
1#铜,16,Rolling_log_drift_20d,0.0,False,3864.913146263392,2768.805309734513,False
1#铜,16,Rolling_log_drift_5d,0.0,False,5147.190243918355,2768.805309734513,False
1#铜,16,Rolling_log_drift_60d,0.0,False,3322.108396110577,2768.805309734513,False
1#铜,17,ARIMA_log,0.31827379196364014,True,2362.9599503842187,2888.7905604719767,True
1#铜,17,Median_ensemble,0.22705433125547814,True,2797.6404887144813,2888.7905604719767,True
1#铜,17,Naive_last,0.21295188443785648,True,2888.7905604719767,2888.7905604719767,False
1#铜,17,Ridge_direct_h,0.2417199923430251,True,2711.4432188178253,2888.7905604719767,True
1#铜,17,Rolling_log_drift_120d,0.0,False,3295.0964458726453,2888.7905604719767,False
1#铜,17,Rolling_log_drift_20d,0.0,False,4089.920123946801,2888.7905604719767,False
1#铜,17,Rolling_log_drift_5d,0.0,False,5432.830676007215,2888.7905604719767,False
1#铜,17,Rolling_log_drift_60d,0.0,False,3480.2252340284035,2888.7905604719767,False
1#铜,18,ARIMA_log,0.3266832006751261,True,2410.8844476894674,2997.3451327433636,True
1#铜,18,Median_ensemble,0.2202290477653326,True,2936.3140005587074,2997.3451327433636,True
1#铜,18,Naive_last,0.211351865939734,True,2997.3451327433636,2997.3451327433636,False
1#铜,18,Ridge_direct_h,0.2417358856198073,True,2802.652372578242,2997.3451327433636,True
1#铜,18,Rolling_log_drift_120d,0.0,False,3432.2190752496917,2997.3451327433636,False
1#铜,18,Rolling_log_drift_20d,0.0,False,4339.22566833328,2997.3451327433636,False
1#铜,18,Rolling_log_drift_5d,0.0,False,5828.065774269491,2997.3451327433636,False
1#铜,18,Rolling_log_drift_60d,0.0,False,3608.0545101977154,2997.3451327433636,False
1#铜,19,ARIMA_log,0.32950991470990704,True,2440.672789554135,3081.342182890856,True
1#铜,19,Median_ensemble,0.21991398292549716,True,2987.565121322541,3081.342182890856,True
1#铜,19,Naive_last,0.20673201926643894,True,3081.342182890856,3081.342182890856,False
1#铜,19,Ridge_direct_h,0.24384408309815694,True,2837.1852395913456,3081.342182890856,True
1#铜,19,Rolling_log_drift_120d,0.0,False,3524.25798651676,3081.342182890856,False
1#铜,19,Rolling_log_drift_20d,0.0,False,4547.194628688054,3081.342182890856,False
1#铜,19,Rolling_log_drift_5d,0.0,False,6153.6105424747375,3081.342182890856,False
1#铜,19,Rolling_log_drift_60d,0.0,False,3705.8609944424784,3081.342182890856,False
1#铜,20,ARIMA_log,0.3379008667300021,True,2463.3096358900116,3196.9764011799416,True
1#铜,20,Median_ensemble,0.2193158366550538,True,3057.5858658489883,3196.9764011799416,True
1#铜,20,Naive_last,0.20060809609612684,True,3196.9764011799416,3196.9764011799416,False
1#铜,20,Ridge_direct_h,0.2421752005188173,True,2909.704090516418,3196.9764011799416,True
1#铜,20,Rolling_log_drift_120d,0.0,False,3639.8570314893245,3196.9764011799416,False
1#铜,20,Rolling_log_drift_20d,0.0,False,4792.050643888593,3196.9764011799416,False
1#铜,20,Rolling_log_drift_5d,0.0,False,6485.69867151015,3196.9764011799416,False
1#铜,20,Rolling_log_drift_60d,0.0,False,3794.9514494673735,3196.9764011799416,False
1#铜,21,ARIMA_log,0.33555662389375085,True,2485.1272532476187,3236.0619469026556,True
1#铜,21,Median_ensemble,0.2168843715055717,True,3091.131003640242,3236.0619469026556,True
1#铜,21,Naive_last,0.19789254201433482,True,3236.0619469026556,3236.0619469026556,False
1#铜,21,Ridge_direct_h,0.24966646258634256,True,2881.0542508214835,3236.0619469026556,True
1#铜,21,Rolling_log_drift_120d,0.0,False,3714.6387799115064,3236.0619469026556,False
1#铜,21,Rolling_log_drift_20d,0.0,False,4994.777350356461,3236.0619469026556,False
1#铜,21,Rolling_log_drift_5d,0.0,False,6904.514011419251,3236.0619469026556,False
1#铜,21,Rolling_log_drift_60d,0.0,False,3831.344839517391,3236.0619469026556,False
1#铜,22,ARIMA_log,0.33320774413553217,True,2494.848840538399,3281.7109144542774,True
1#铜,22,Median_ensemble,0.22074342025773147,True,3065.1935072879396,3281.7109144542774,True
1#铜,22,Naive_last,0.1925763355111277,True,3281.7109144542774,3281.7109144542774,False
1#铜,22,Ridge_direct_h,0.2534725000956085,True,2860.463143894319,3281.7109144542774,True
1#铜,22,Rolling_log_drift_120d,0.0,False,3748.0246944680257,3281.7109144542774,False
1#铜,22,Rolling_log_drift_20d,0.0,False,5145.7375409044225,3281.7109144542774,False
1#铜,22,Rolling_log_drift_5d,0.0,False,7103.954961565194,3281.7109144542774,False
1#铜,22,Rolling_log_drift_60d,0.0,False,3852.8460456607127,3281.7109144542774,False
1#铜,23,ARIMA_log,0.3277639491995259,True,2470.7160416390393,3275.2212389380534,True
1#铜,23,Median_ensemble,0.22401578825219598,True,2988.574682170568,3275.2212389380534,True
1#铜,23,Naive_last,0.18652007031482953,True,3275.2212389380534,3275.2212389380534,False
1#铜,23,Ridge_direct_h,0.2617001922334486,True,2765.039921691934,3275.2212389380534,True
1#铜,23,Rolling_log_drift_120d,0.0,False,3794.590174877929,3275.2212389380534,False
1#铜,23,Rolling_log_drift_20d,0.0,False,5276.070686423144,3275.2212389380534,False
1#铜,23,Rolling_log_drift_5d,0.0,False,7319.937001919713,3275.2212389380534,False
1#铜,23,Rolling_log_drift_60d,0.0,False,3868.9502205771105,3275.2212389380534,False
1#铜,24,ARIMA_log,0.3282309789400064,True,2426.040693397733,3224.7050147492632,True
1#铜,24,Median_ensemble,0.21913412533311308,True,2969.154918700526,3224.7050147492632,True
1#铜,24,Naive_last,0.18577862516421395,True,3224.7050147492632,3224.7050147492632,False
1#铜,24,Ridge_direct_h,0.2668562705626666,True,2690.6001318801204,3224.7050147492632,True
1#铜,24,Rolling_log_drift_120d,0.0,False,3799.0421243613237,3224.7050147492632,False
1#铜,24,Rolling_log_drift_20d,0.0,False,5395.699145488436,3224.7050147492632,False
1#铜,24,Rolling_log_drift_5d,0.0,False,7570.436052969362,3224.7050147492632,False
1#铜,24,Rolling_log_drift_60d,0.0,False,3859.6400030029968,3224.7050147492632,False
1#铜,25,ARIMA_log,0.3349420368870486,True,2372.696203402237,3245.132743362832,True
1#铜,25,Median_ensemble,0.21911306638130118,True,2933.5454793151625,3245.132743362832,True
1#铜,25,Naive_last,0.1790560479901173,True,3245.132743362832,3245.132743362832,False
1#铜,25,Ridge_direct_h,0.26688884874153296,True,2658.0414536464073,3245.132743362832,True
1#铜,25,Rolling_log_drift_120d,0.0,False,3848.5443844343563,3245.132743362832,False
1#铜,25,Rolling_log_drift_20d,0.0,False,5556.231929169454,3245.132743362832,False
1#铜,25,Rolling_log_drift_5d,0.0,False,7828.463932564634,3245.132743362832,False
1#铜,25,Rolling_log_drift_60d,0.0,False,3881.233374670725,3245.132743362832,False
1#铜,26,ARIMA_log,0.3501889676872151,True,2317.84431764645,3258.333333333334,True
1#铜,26,Median_ensemble,0.21399720418208626,True,2965.0460494743093,3258.333333333334,True
1#铜,26,Naive_last,0.17720662819912372,True,3258.333333333334,3258.333333333334,False
1#铜,26,Ridge_direct_h,0.25860719993157494,True,2697.212640990734,3258.333333333334,True
1#铜,26,Rolling_log_drift_120d,0.0,False,3909.5470410727276,3258.333333333334,False
1#铜,26,Rolling_log_drift_20d,0.0,False,5788.041337126411,3258.333333333334,False
1#铜,26,Rolling_log_drift_5d,0.0,False,8067.712533888696,3258.333333333334,False
1#铜,26,Rolling_log_drift_60d,0.0,False,3926.389339238322,3258.333333333334,False
1#铜,27,ARIMA_log,0.35911789284019574,True,2271.225633682977,3274.631268436578,True
1#铜,27,Median_ensemble,0.20879700457177455,True,2978.630767612734,3274.631268436578,True
1#铜,27,Naive_last,0.17275586381557692,True,3274.631268436578,3274.631268436578,False
1#铜,27,Ridge_direct_h,0.2593292387724528,True,2672.717520290207,3274.631268436578,True
1#铜,27,Rolling_log_drift_120d,0.0,False,3951.8330586447278,3274.631268436578,False
1#铜,27,Rolling_log_drift_20d,0.0,False,5982.584842058054,3274.631268436578,False
1#铜,27,Rolling_log_drift_5d,0.0,False,8451.964877238985,3274.631268436578,False
1#铜,27,Rolling_log_drift_60d,0.0,False,3952.4064457258555,3274.631268436578,False
1#铜,28,ARIMA_log,0.3675372681485588,True,2234.6813906515818,3319.616519174041,True
1#铜,28,Median_ensemble,0.2095192870076444,True,2959.745031141951,3319.616519174041,True
1#铜,28,Naive_last,0.16655465440505313,True,3319.616519174041,3319.616519174041,False
1#铜,28,Ridge_direct_h,0.2563887904387436,True,2675.5728918044842,3319.616519174041,True
1#铜,28,Rolling_log_drift_120d,0.0,False,3999.0097759528458,3319.616519174041,False
1#铜,28,Rolling_log_drift_20d,0.0,False,6175.705316107797,3319.616519174041,False
1#铜,28,Rolling_log_drift_5d,0.0,False,8790.02519642415,3319.616519174041,False
1#铜,28,Rolling_log_drift_60d,0.0,False,3973.7706978646293,3319.616519174041,False
1#铜,29,ARIMA_log,0.3706035703620531,True,2212.5675574333454,3321.8289085545716,True
1#铜,29,Median_ensemble,0.20449041492567965,True,2978.618355676976,3321.8289085545716,True
1#铜,29,Naive_last,0.1644175447631024,True,3321.8289085545716,3321.8289085545716,False
1#铜,29,Ridge_direct_h,0.2604884699491649,True,2639.1075381667365,3321.8289085545716,True
1#铜,29,Rolling_log_drift_120d,0.0,False,4046.2870361801392,3321.8289085545716,False
1#铜,29,Rolling_log_drift_20d,0.0,False,6298.930264265945,3321.8289085545716,False
1#铜,29,Rolling_log_drift_5d,0.0,False,9074.98699283047,3321.8289085545716,False
1#铜,29,Rolling_log_drift_60d,0.0,False,3990.980312337599,3321.8289085545716,False
1#铜,30,ARIMA_log,0.3675322674273396,True,2211.5950360933793,3357.5958702064895,True
1#铜,30,Median_ensemble,0.20729378133147305,True,2944.8298494549585,3357.5958702064895,True
1#铜,30,Naive_last,0.15945929616537427,True,3357.5958702064895,3357.5958702064895,False
1#铜,30,Ridge_direct_h,0.26571465507581304,True,2601.0313664968107,3357.5958702064895,True
1#铜,30,Rolling_log_drift_120d,0.0,False,4061.1655181937504,3357.5958702064895,False
1#铜,30,Rolling_log_drift_20d,0.0,False,6463.150342062667,3357.5958702064895,False
1#铜,30,Rolling_log_drift_5d,0.0,False,9463.139709674002,3357.5958702064895,False
1#铜,30,Rolling_log_drift_60d,0.0,False,4031.399137710562,3357.5958702064895,False
A00铝,1,ARIMA_log,0.0,False,455.08849557522177,160.76696165191723,False
A00铝,1,Median_ensemble,0.0,False,164.17636650066177,160.76696165191723,False
A00铝,1,Naive_last,1.0,True,160.76696165191723,160.76696165191723,False
A00铝,1,Ridge_direct_h,0.0,False,205.7974616023037,160.76696165191723,False
A00铝,1,Rolling_log_drift_120d,0.0,False,162.17746174650682,160.76696165191723,False
A00铝,1,Rolling_log_drift_20d,0.0,False,167.18077671307648,160.76696165191723,False
A00铝,1,Rolling_log_drift_5d,0.0,False,180.90925296517327,160.76696165191723,False
A00铝,1,Rolling_log_drift_60d,0.0,False,163.55395154793734,160.76696165191723,False
A00铝,2,ARIMA_log,0.0,False,487.1681415929213,206.12094395280195,False
A00铝,2,Median_ensemble,0.0,False,213.8686183876038,206.12094395280195,False
A00铝,2,Naive_last,1.0,True,206.12094395280195,206.12094395280195,False
A00铝,2,Ridge_direct_h,0.0,False,255.99508210684792,206.12094395280195,False
A00铝,2,Rolling_log_drift_120d,0.0,False,208.73822071301674,206.12094395280195,False
A00铝,2,Rolling_log_drift_20d,0.0,False,227.5181364316814,206.12094395280195,False
A00铝,2,Rolling_log_drift_5d,0.0,False,257.3990979307125,206.12094395280195,False
A00铝,2,Rolling_log_drift_60d,0.0,False,215.1084112953543,206.12094395280195,False
A00铝,3,ARIMA_log,0.0,False,505.53097345132863,273.8938053097342,False
A00铝,3,Median_ensemble,0.0,False,288.2864983351408,273.8938053097342,False
A00铝,3,Naive_last,1.0,True,273.8938053097342,273.8938053097342,False
A00铝,3,Ridge_direct_h,0.0,False,321.1204903942793,273.8938053097342,False
A00铝,3,Rolling_log_drift_120d,0.0,False,285.178993299148,273.8938053097342,False
A00铝,3,Rolling_log_drift_20d,0.0,False,309.1461235388527,273.8938053097342,False
A00铝,3,Rolling_log_drift_5d,0.0,False,342.790651021619,273.8938053097342,False
A00铝,3,Rolling_log_drift_60d,0.0,False,288.9464230220468,273.8938053097342,False
A00铝,4,ARIMA_log,0.0,False,513.1268436578189,308.18584070796436,False
A00铝,4,Median_ensemble,0.0,False,333.63265516460007,308.18584070796436,False
A00铝,4,Naive_last,1.0,True,308.18584070796436,308.18584070796436,False
A00铝,4,Ridge_direct_h,0.0,False,372.8214519435554,308.18584070796436,False
A00铝,4,Rolling_log_drift_120d,0.0,False,332.188014998697,308.18584070796436,False
A00铝,4,Rolling_log_drift_20d,0.0,False,362.6058015251136,308.18584070796436,False
A00铝,4,Rolling_log_drift_5d,0.0,False,433.0727702222094,308.18584070796436,False
A00铝,4,Rolling_log_drift_60d,0.0,False,334.8530336770406,308.18584070796436,False
A00铝,5,ARIMA_log,0.0,False,523.3775811209459,354.42477876106153,False
A00铝,5,Median_ensemble,0.0,False,382.40454498840785,354.42477876106153,False
A00铝,5,Naive_last,1.0,True,354.42477876106153,354.42477876106153,False
A00铝,5,Ridge_direct_h,0.0,False,417.7697569250644,354.42477876106153,False
A00铝,5,Rolling_log_drift_120d,0.0,False,385.58099895267,354.42477876106153,False
A00铝,5,Rolling_log_drift_20d,0.0,False,426.5102801596132,354.42477876106153,False
A00铝,5,Rolling_log_drift_5d,0.0,False,524.5348916025072,354.42477876106153,False
A00铝,5,Rolling_log_drift_60d,0.0,False,382.7380332208956,354.42477876106153,False
A00铝,6,ARIMA_log,0.0,False,538.0530973451347,383.40707964601785,False
A00铝,6,Median_ensemble,0.0,False,418.0037390833987,383.40707964601785,False
A00铝,6,Naive_last,1.0,True,383.40707964601785,383.40707964601785,False
A00铝,6,Ridge_direct_h,0.0,False,464.50447085260663,383.40707964601785,False
A00铝,6,Rolling_log_drift_120d,0.0,False,421.81888663350526,383.40707964601785,False
A00铝,6,Rolling_log_drift_20d,0.0,False,479.47076182805444,383.40707964601785,False
A00铝,6,Rolling_log_drift_5d,0.0,False,613.2209103461308,383.40707964601785,False
A00铝,6,Rolling_log_drift_60d,0.0,False,417.7272005830815,383.40707964601785,False
A00铝,7,ARIMA_log,0.0,False,543.0678466076719,420.42772861356934,False
A00铝,7,Median_ensemble,0.0,False,462.39260418167055,420.42772861356934,False
A00铝,7,Naive_last,1.0,True,420.42772861356934,420.42772861356934,False
A00铝,7,Ridge_direct_h,0.0,False,511.3567027600263,420.42772861356934,False
A00铝,7,Rolling_log_drift_120d,0.0,False,468.7844405795792,420.42772861356934,False
A00铝,7,Rolling_log_drift_20d,0.0,False,538.0805098451641,420.42772861356934,False
A00铝,7,Rolling_log_drift_5d,0.0,False,711.7624124186185,420.42772861356934,False
A00铝,7,Rolling_log_drift_60d,0.0,False,462.7078927770602,420.42772861356934,False
A00铝,8,ARIMA_log,0.0,False,558.4808259587045,446.6076696165191,False
A00铝,8,Median_ensemble,0.0,False,494.19626512404466,446.6076696165191,False
A00铝,8,Naive_last,1.0,True,446.6076696165191,446.6076696165191,False
A00铝,8,Ridge_direct_h,0.0,False,553.407607873954,446.6076696165191,False
A00铝,8,Rolling_log_drift_120d,0.0,False,500.97370618401703,446.6076696165191,False
A00铝,8,Rolling_log_drift_20d,0.0,False,586.6601404516642,446.6076696165191,False
A00铝,8,Rolling_log_drift_5d,0.0,False,804.039328768302,446.6076696165191,False
A00铝,8,Rolling_log_drift_60d,0.0,False,495.9910796435931,446.6076696165191,False
A00铝,9,ARIMA_log,0.0,False,578.9823008849584,478.76106194690254,False
A00铝,9,Median_ensemble,0.0,False,525.3206055522502,478.76106194690254,False
A00铝,9,Naive_last,1.0,True,478.76106194690254,478.76106194690254,False
A00铝,9,Ridge_direct_h,0.0,False,580.3403185083794,478.76106194690254,False
A00铝,9,Rolling_log_drift_120d,0.0,False,539.238561085782,478.76106194690254,False
A00铝,9,Rolling_log_drift_20d,0.0,False,622.6196546284045,478.76106194690254,False
A00铝,9,Rolling_log_drift_5d,0.0,False,877.7037993921493,478.76106194690254,False
A00铝,9,Rolling_log_drift_60d,0.0,False,527.3715632137952,478.76106194690254,False
A00铝,10,ARIMA_log,0.0,False,596.7551622418906,500.2212389380529,False
A00铝,10,Median_ensemble,0.0,False,548.0071809317477,500.2212389380529,False
A00铝,10,Naive_last,1.0,True,500.2212389380529,500.2212389380529,False
A00铝,10,Ridge_direct_h,0.0,False,598.4522724047606,500.2212389380529,False
A00铝,10,Rolling_log_drift_120d,0.0,False,570.3927294995489,500.2212389380529,False
A00铝,10,Rolling_log_drift_20d,0.0,False,660.6473458193337,500.2212389380529,False
A00铝,10,Rolling_log_drift_5d,0.0,False,959.1831756132184,500.2212389380529,False
A00铝,10,Rolling_log_drift_60d,0.0,False,553.4140244792085,500.2212389380529,False
A00铝,11,ARIMA_log,0.0,False,607.3746312684397,513.7905604719763,False
A00铝,11,Median_ensemble,0.0,False,566.1315754419774,513.7905604719763,False
A00铝,11,Naive_last,1.0,True,513.7905604719763,513.7905604719763,False
A00铝,11,Ridge_direct_h,0.0,False,619.0286158224568,513.7905604719763,False
A00铝,11,Rolling_log_drift_120d,0.0,False,601.0078099880383,513.7905604719763,False
A00铝,11,Rolling_log_drift_20d,0.0,False,694.6423101824902,513.7905604719763,False
A00铝,11,Rolling_log_drift_5d,0.0,False,1030.7605395512664,513.7905604719763,False
A00铝,11,Rolling_log_drift_60d,0.0,False,578.6940123466142,513.7905604719763,False
A00铝,12,ARIMA_log,0.0,False,607.9646017699148,515.1179941002949,False
A00铝,12,Median_ensemble,0.0,False,572.305709381789,515.1179941002949,False
A00铝,12,Naive_last,1.0,True,515.1179941002949,515.1179941002949,False
A00铝,12,Ridge_direct_h,0.0,False,630.3769168360309,515.1179941002949,False
A00铝,12,Rolling_log_drift_120d,0.0,False,626.2756842606356,515.1179941002949,False
A00铝,12,Rolling_log_drift_20d,0.0,False,721.9893020487659,515.1179941002949,False
A00铝,12,Rolling_log_drift_5d,0.0,False,1095.0010223626236,515.1179941002949,False
A00铝,12,Rolling_log_drift_60d,0.0,False,596.6335318507411,515.1179941002949,False
A00铝,13,ARIMA_log,0.0,False,616.7404129793547,521.0914454277284,False
A00铝,13,Median_ensemble,0.0,False,585.3499630183745,521.0914454277284,False
A00铝,13,Naive_last,1.0,True,521.0914454277284,521.0914454277284,False
A00铝,13,Ridge_direct_h,0.0,False,638.1088702671833,521.0914454277284,False
A00铝,13,Rolling_log_drift_120d,0.0,False,654.7915813010408,521.0914454277284,False
A00铝,13,Rolling_log_drift_20d,0.0,False,746.921109747839,521.0914454277284,False
A00铝,13,Rolling_log_drift_5d,0.0,False,1150.9819930208832,521.0914454277284,False
A00铝,13,Rolling_log_drift_60d,0.0,False,626.6325880136643,521.0914454277284,False
A00铝,14,ARIMA_log,0.0,False,621.5339233038387,523.9675516224187,False
A00铝,14,Median_ensemble,0.0,False,598.5930065644857,523.9675516224187,False
A00铝,14,Naive_last,1.0,True,523.9675516224187,523.9675516224187,False
A00铝,14,Ridge_direct_h,0.0,False,643.4483212966236,523.9675516224187,False
A00铝,14,Rolling_log_drift_120d,0.0,False,675.8025267548699,523.9675516224187,False
A00铝,14,Rolling_log_drift_20d,0.0,False,775.5990225657829,523.9675516224187,False
A00铝,14,Rolling_log_drift_5d,0.0,False,1211.1853733816,523.9675516224187,False
A00铝,14,Rolling_log_drift_60d,0.0,False,650.4225425267562,523.9675516224187,False
A00铝,15,ARIMA_log,0.0,False,630.5309734513311,516.150442477876,False
A00铝,15,Median_ensemble,0.0,False,599.3594812947358,516.150442477876,False
A00铝,15,Naive_last,1.0,True,516.150442477876,516.150442477876,False
A00铝,15,Ridge_direct_h,0.0,False,655.8288428571415,516.150442477876,False
A00铝,15,Rolling_log_drift_120d,0.0,False,701.5474659947886,516.150442477876,False
A00铝,15,Rolling_log_drift_20d,0.0,False,775.4265849524767,516.150442477876,False
A00铝,15,Rolling_log_drift_5d,0.0,False,1261.6282657807235,516.150442477876,False
A00铝,15,Rolling_log_drift_60d,0.0,False,674.9190197848038,516.150442477876,False
A00铝,16,ARIMA_log,0.0,False,633.9970501474963,517.4041297935104,False
A00铝,16,Median_ensemble,0.0,False,604.8293531097339,517.4041297935104,False
A00铝,16,Naive_last,1.0,True,517.4041297935104,517.4041297935104,False
A00铝,16,Ridge_direct_h,0.0,False,675.848141522231,517.4041297935104,False
A00铝,16,Rolling_log_drift_120d,0.0,False,717.3204106408131,517.4041297935104,False
A00铝,16,Rolling_log_drift_20d,0.0,False,794.5260203989494,517.4041297935104,False
A00铝,16,Rolling_log_drift_5d,0.0,False,1329.5682510350857,517.4041297935104,False
A00铝,16,Rolling_log_drift_60d,0.0,False,692.7895743344858,517.4041297935104,False
A00铝,17,ARIMA_log,0.0,False,638.569321533927,519.76401179941,False
A00铝,17,Median_ensemble,0.0,False,609.7431390516249,519.76401179941,False
A00铝,17,Naive_last,1.0,True,519.76401179941,519.76401179941,False
A00铝,17,Ridge_direct_h,0.0,False,692.9550222045062,519.76401179941,False
A00铝,17,Rolling_log_drift_120d,0.0,False,732.8129236125691,519.76401179941,False
A00铝,17,Rolling_log_drift_20d,0.0,False,803.9289303804183,519.76401179941,False
A00铝,17,Rolling_log_drift_5d,0.0,False,1385.0726644290455,519.76401179941,False
A00铝,17,Rolling_log_drift_60d,0.0,False,713.4334242915236,519.76401179941,False
A00铝,18,ARIMA_log,0.0,False,644.02654867257,525.2212389380529,False
A00铝,18,Median_ensemble,0.0,False,624.116445266416,525.2212389380529,False
A00铝,18,Naive_last,1.0,True,525.2212389380529,525.2212389380529,False
A00铝,18,Ridge_direct_h,0.0,False,726.2816506214549,525.2212389380529,False
A00铝,18,Rolling_log_drift_120d,0.0,False,750.5484503871979,525.2212389380529,False
A00铝,18,Rolling_log_drift_20d,0.0,False,819.4537393002055,525.2212389380529,False
A00铝,18,Rolling_log_drift_5d,0.0,False,1450.276979080068,525.2212389380529,False
A00铝,18,Rolling_log_drift_60d,0.0,False,736.2221315497774,525.2212389380529,False
A00铝,19,ARIMA_log,0.0,False,651.6961651917443,539.5280235988204,False
A00铝,19,Median_ensemble,0.0,False,639.9929655292613,539.5280235988204,False
A00铝,19,Naive_last,1.0,True,539.5280235988204,539.5280235988204,False
