"series","model","MAE","RMSE","MAPE_%","future_range_%","passes_nonflat_rule"
"1#铜","Rolling_log_drift_120d","3404.0230754069953","3871.5483192918778","3.6859220471240572","0.4903719995040904","True"
"A00铝","Rolling_log_drift_20d","455.6206237755112","672.646511887139","2.1953396215093393","5.560322976516228","True"
"1#白银","Rolling_log_drift_60d","1341.415136642034","1660.9520267978412","8.988834422590054","7.506985159945182","True"
"铝合金ADC12","ARIMA_log(1, 1, 1)_trend_n","782.9240975237725","839.6979519302215","3.7357409991024326","0.4247666166628341","True"
"铸造铝合金锭(ZLD104)","ARIMA_log(2, 1, 2)_trend_n","1378.3135227334096","1498.4219876791713","6.4313432459769935","0.11594464351983944","True"
